YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,22.4,22.4,,,17.2,28.6,579,,,,,"$35,000 - $49,999",,"    (39.008830667, -75.577741168)",PA,PA1,Q044,VALUE,10,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Hawaiian/Pacific Islander,"    (39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,27.7,27.7,,,23.0,33.0,421,,25 - 34,,,,,"    (38.890371385, -77.031961127)",PA,PA1,Q044,VALUE,11,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,54.5,54.5,,,49.6,59.3,736,,45 - 54,,,,,"    (38.890371385, -77.031961127)",PA,PA1,Q043,VALUE,11,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.7,31.7,,,27.5,36.2,598,,35 - 44,,,,,"    (38.890371385, -77.031961127)",PA,PA1,Q046,VALUE,11,Age (years),35 - 44,AGEYR,AGEYR3544
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,29.1,29.1,,,23.3,35.7,472,,,,,"$15,000 - $24,999",,"    (38.890371385, -77.031961127)",OWS,OWS1,Q037,VALUE,11,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,37.0,37.0,,,29.3,45.4,460,,,,,Data not reported,,"    (38.890371385, -77.031961127)",PA,PA1,Q045,VALUE,11,Income,Data not reported,INC,INCNR
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.3,22.3,,,13.7,34.4,96,,,,,,American Indian/Alaska Native,"    (28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.7,27.7,,,25.8,29.6,"4,828",,,,Male,,,"    (28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Sex,Male,SEX,MALE
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.7,33.7,,,29.5,38.2,"1,028",,,,,,Non-Hispanic Black,"    (28.932040377, -81.928960539)",OWS,OWS1,Q037,VALUE,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,59.8,59.8,,,54.0,65.3,449,,18 - 24,,,,,"    (28.932040377, -81.928960539)",PA,PA1,Q043,VALUE,12,Age (years),18 - 24,AGEYR,AGEYR1824
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,29.2,29.2,,,27.6,30.9,"6,980",,,,Female,,,"    (28.932040377, -81.928960539)",PA,PA1,Q047,VALUE,12,Sex,Female,SEX,FEMALE
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,25.6,25.6,,,23.0,28.4,"2,465",,55 - 64,,,,,"    (28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Age (years),55 - 64,AGEYR,AGEYR5564
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,20.0,20.0,,,17.5,22.9,"1,833",,45 - 54,,,,,"    (28.932040377, -81.928960539)",PA,PA1,Q044,VALUE,12,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.6,23.6,,,22.1,25.3,"6,872",,,,Female,,,"    (28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Sex,Female,SEX,FEMALE
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.4,27.4,,,25.2,29.9,"3,194",,,Some college or technical sch,,,,"    (28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.8,25.8,,,23.2,28.5,"2,495",,55 - 64,,,,,"    (28.932040377, -81.928960539)",PA,PA1,Q047,VALUE,12,Age (years),55 - 64,AGEYR,AGEYR5564
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,35.5,35.5,,,26.0,46.4,171,,,,,,2 or more races,"    (28.932040377, -81.928960539)",PA,PA1,Q045,VALUE,12,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.4,36.4,,,32.8,40.2,"1,652",,,,,Data not reported,,"    (28.932040377, -81.928960539)",OWS,OWS1,Q037,VALUE,12,Income,Data not reported,INC,INCNR
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.2,33.2,,,30.2,36.3,"1,924",,45 - 54,,,,,"    (28.932040377, -81.928960539)",OWS,OWS1,Q037,VALUE,12,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.0,25.0,,,23.5,26.6,"6,482",,,,,,Non-Hispanic White,"    (32.839681093, -83.627580346)",OWS,OWS1,Q036,VALUE,13,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,29.7,29.7,,,27.9,31.5,"5,810",,,,Female,,,"    (32.839681093, -83.627580346)",PA,PA1,Q045,VALUE,13,Sex,Female,SEX,FEMALE
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,31.6,31.6,,,20.1,46.0,97,,,,,,2 or more races,"    (32.839681093, -83.627580346)",PA,PA1,Q044,VALUE,13,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,39.3,39.3,,,34.7,44.1,999,,,Less than high school,,,,"    (32.839681093, -83.627580346)",PA,PA1,Q043,VALUE,13,Education,Less than high school,EDU,EDUHS
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,40.9,40.9,,,38.0,43.9,"2,096",,,,,"$75,000 or greater",,"    (32.839681093, -83.627580346)",OWS,OWS1,Q037,VALUE,13,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.6,28.6,,,17.6,42.9,107,,,,,,2 or more races,"    (32.839681093, -83.627580346)",PA,PA1,Q047,VALUE,13,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.2,28.2,,,25.3,31.2,"2,099",,,,,,Non-Hispanic Black,"    (32.839681093, -83.627580346)",PA,PA1,Q047,VALUE,13,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,13.2,13.2,,,11.6,14.8,"2,806",,65 or older,,,,,"    (32.839681093, -83.627580346)",PA,PA1,Q044,VALUE,13,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,Data not reported,,"    (13.444304, 144.793731)",PA,PA1,Q044,VALUE,66,Income,Data not reported,INC,INCNR
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Hawaiian/Pacific Islander,"    (13.444304, 144.793731)",PA,PA1,Q045,VALUE,66,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,Male,,,"    (13.444304, 144.793731)",OWS,OWS1,Q036,VALUE,66,Sex,Male,SEX,MALE
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,25 - 34,,,,,"    (13.444304, 144.793731)",PA,PA1,Q045,VALUE,66,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,American Indian/Alaska Native,"    (13.444304, 144.793731)",PA,PA1,Q043,VALUE,66,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,65 or older,,,,,"    (13.444304, 144.793731)",PA,PA1,Q043,VALUE,66,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,Total,,,,,,"    (13.444304, 144.793731)",PA,PA1,Q047,VALUE,66,Total,Total,OVR,OVERALL
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Non-Hispanic White,"    (13.444304, 144.793731)",PA,PA1,Q047,VALUE,66,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,"$25,000 - $34,999",,"    (13.444304, 144.793731)",OWS,OWS1,Q037,VALUE,66,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,College graduate,,,,"    (13.444304, 144.793731)",OWS,OWS1,Q037,VALUE,66,Education,College graduate,EDU,EDUCOGRAD
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,25 - 34,,,,,"    (13.444304, 144.793731)",PA,PA1,Q046,VALUE,66,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,Data not reported,,"    (13.444304, 144.793731)",OWS,OWS1,Q037,VALUE,66,Income,Data not reported,INC,INCNR
2011,2011,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.4,34.4,,,32.0,36.9,"3,033",,,College graduate,,,,"    (21.304850435, -157.857749403)",OWS,OWS1,Q037,VALUE,15,Education,College graduate,EDU,EDUCOGRAD
